PART_NO,ITEM_DESC,DEPT_CNTL,MSTR_NO,VOLUME,SURF_A,x_cog,y_cog,z_cog,PC1,PC2,Distance
008 820 14 26,"ECU-ASSY,BKT,APP PLTFRM GE USA",V,3ZN03,25287.5,27705.2,-0.542724,-6026.11,0.186156,-0.5849421513846749,0.03731480603753272,1.0383661413579237
008 820 15 26,"ECU-ASSY,BKT,APP PLTFRM HO USA",V,3ZN03,25287.5,27705.2,-0.542724,-6026.11,0.186156,-0.5849421513846749,0.03731480603753272,1.0383661413579237
008 820 16 26,"ECU-ASSY,BKT,APP PLTFRM IL USA",V,3ZN03,25287.5,27705.2,-0.542724,-6026.11,0.186156,-0.5849421513846749,0.03731480603753272,1.0383661413579237
008 820 21 26,"ECU-ASSY,BKT,APP PLTFRM HO AUS",V,3ZN03,25287.5,27705.2,-0.542724,-6026.11,0.186156,-0.5849421513846749,0.03731480603753272,1.0383661413579237
008 820 22 26,"ECU-ASSY,BKT,APP PLTFRM IL AUS",V,3ZN03,25287.5,27705.2,-0.542724,-6026.11,0.186156,-0.5849421513846749,0.03731480603753272,1.0383661413579237
01-25852-010,BRKT-AIR COMP INT & DISC,R,10707,32344.0,22145.0,8793.61,12744.4,73374.0,-0.1882591185109574,0.4727650933736263,1.2929742518517442
01-25887-010,"BRKT-DIPSTICK,L9,108SD",R,10516,16288.8,11275.0,-1018760.0,-349125.0,386714.0,-0.3849347290576708,0.6755761876851027,1.5339701212393677
01-26318-000,"BRKT-ENGINE LEG,RR,3126,LH",R,10905,235032.0,49072.4,1385540.0,-288178.0,21975.3,0.007946269083545985,0.8650785351480675,1.66751853755889
01-26318-001,"BRKT-ENGINE LEG,RR,3126,RH",R,10905,235032.0,49071.8,1385540.0,288178.0,21974.8,0.043188226008054775,0.4739441013754722,1.2764035190924108
01-26318-004,"BRKT-ENGINE LEG,RR,ISC,LH",R,10905,237583.0,49059.8,1385490.0,-287958.0,21849.4,0.010008445376605533,0.8646204824952508,1.6670395262291768
01-26318-005,"BRKT-ENGINE LEG,RR,ISC,RH",R,10905,237583.0,49059.3,1385480.0,287957.0,21849.0,0.04522377393655408,0.4737814669350517,1.2762700297844682
01-26490-000,"BRKT,ENG SUPT,RR,M2,3/5 DEG",R,10901,379386.0,85733.8,49805.7,40117.0,-29265.5,0.34362391094431444,0.22872076369157787,1.0788949006329895
01-26490-004,"BRKT,ENG SUPT,RR,M2,3/5 DEG",R,10901,360933.0,82061.1,49858.2,42007.5,-28853.8,0.3151688363541453,0.22900903974502942,1.0711391626454823
01-26838-000,"BRKT,RR ENG SUP,MB906,M2,LH",R,10905,553436.0,82336.7,1434660.0,-316316.0,2282.05,0.3918542925277043,0.8597331802822376,1.701878036661339
01-26838-001,"BRKT,RR ENG SUP,MB906,M2,RH",R,10905,553436.0,82336.7,1434660.0,-316316.0,2282.05,0.3918542925277043,0.8597331802822376,1.701878036661339
01-26859-000,"BRKT,RR ENG SUP,MB904,M2,LH",R,10905,429633.0,66119.1,62596.1,-19937.6,24641.1,0.2433857966882062,0.1488144233729747,0.9756957247831385
01-26859-001,"BRKT,RR ENG SUP,MB904,M2,RH",R,10905,429634.0,66119.1,62595.6,19937.5,24640.9,0.2458250163420672,0.1217533561977054,0.9498960583165713
01-27634-000,"BRKT-SUPT,ENG,ISB02,4DEG",W,10909,220643.0,38039.7,-0.0681254,-25877.8,1212.39,-0.28299146142759746,0.16531828036508847,1.0157794575503247
01-27765-000,"TENSIONER BRKT,FAN DR,MBE 4000",R,27313,166139.0,45694.6,-1226720.0,100059.0,180036.0,-0.004818010148515905,0.14313416484918653,0.9459772939661122
01-29505-000,BRKT-WATER FILTER,R,11004,111181.0,40610.7,60968.5,59891.7,70876.3,-0.06427628505598795,0.40450631324541053,1.2102166409483306
01-29561-000,"BRKT,COOLANT FLTR,ISC,M2",R,12002,326277.0,111510.0,-215759.0,-130288.0,-177084.0,0.4539090305603008,0.11258763797828085,1.01007615947909
01-29561-001,"BRKT,COOLANT FLTR,ISC,2007",R,12002,308014.0,105501.0,-216303.0,-128473.0,-184875.0,0.41949217179681997,0.100360833986597,0.984761866511407
01-30175-000,"BRKT-FRAME,REAR,MTG,ENGINE",W,10901,466398.0,93819.1,49856.4,41901.0,-27375.3,0.10208667399976332,-0.05474597652243493,0.7514647034409401
01-30234-001,"BRKT-ENGINE HEATER,OPP",R,14102,702639.0,236312.0,111469.0,-156571.0,13280.8,1.151405528545359,0.49922137847138265,1.720679575641558
01-30462-000,"BRKT-MTG,ENG XMBR,LH",W,55902,431492.0,145969.0,-1793860.0,-378638.0,-3232.96,0.03210260463986647,-1.3395283175829502,0.5372207470876174
01-30462-001,"BRKT-MTG,ENG XMBR,RH",W,55902,431492.0,145969.0,-1793860.0,-378638.0,-3232.96,0.03210260463986647,-1.3395283175829502,0.5372207470876174
01-30509-000,"BRKT,LH,RR ENG,ISB,M2,3/5",R,10905,243290.0,44386.7,1409530.0,-282812.0,68576.2,-0.016696386714232764,0.9417654584322221,1.7446294653632457
01-30509-001,"BRKT,RH,RR ENG,ISB,M2,3/5",R,10905,243287.0,44386.7,1409530.0,282811.0,68576.2,0.01788889435574734,0.557915623368414,1.3602823578247893
01-30510-000,"BRKT,FRT ENG,ISB,M2",R,10906,1189870.0,167548.0,452839.0,6.68676,-124064.0,1.3465314129791672,0.3260387896497101,1.7370095557423624
01-30770-000,"BRKT-SUPT,TUBE,DPSTK",W,10516,45771.9,34277.2,-1324460.0,619808.0,602148.0,-0.6242184682594039,-0.061043048256769726,0.9860191793698656
01-31336-000,"BRKT-MTG,FUEL FILTER,ISB07",W,11004,94356.5,34963.1,32488.9,-47147.9,23648.4,-0.43181960034508765,0.11367750280915401,1.0240306930351335
01-31828-000,"BRKT-MTG,FUEL FILTER,ISB07",W,11004,301702.0,86517.7,268093.0,-476681.0,109408.0,-0.12682427253100018,0.6187601764917252,1.4292905288052191
01-32224-010,BRKT-OIL SAMPLE VALVE,R,10408,11061.4,7948.63,-12201.0,13562.6,1916.22,-0.22670213616947332,0.39633700353165086,1.2250152882908407
01-32502-000,"BRKT-COOLANT FLTR,ISC,M2",R,12002,158431.0,56566.2,-72440.6,-88898.5,28544.8,0.054971598600634615,0.4638223184322307,1.266497960688631
01-32593-000,"BRKT-ENG,FR,SUPT,ISC,CHS MTD",R,10906,741381.0,131345.0,392190.0,10528.6,-133831.0,0.8548690182770666,0.29916770935590703,1.3785666377659784
01-32667-010,BRKT-REM OIL FILL,R,10516,109984.0,68836.5,-21352.9,3353.73,142719.0,-0.00023092910133420768,0.4583063267661701,1.2609208848932125
01-32735-000,"BRKT-MTG,ACLTR PEDAL,BTM",W,10612,115163.0,52571.5,930155.0,-397994.0,539023.0,-0.5206504572769577,1.5314528338988993,2.3969492268792814
01-32807-000,"BRKT-SUPT,ENG,FRONT,ISX11.9L",R,10906,1603750.0,301148.0,392430.0,-0.746838,-120110.0,2.1725226048015074,0.28412361732634595,2.405871713636033
01-32903-000,"BRKT-ENG,FR,ISB,MT55,LH",W,55902,419284.0,142905.0,117804.0,49834.3,-113870.0,0.07114082158790769,-1.0321206068653765,0.2341810165987777
01-32903-001,"BRKT-ENG,FR,ISB,MT55,LH,GALV",W,55902,419242.0,142888.0,117790.0,49835.9,-79071.8,0.06035219497531158,-0.9792814099376952,0.1802534699413731
01-32904-000,"BRKT-ENG,FR,ISB,MT55,RH",W,55902,495240.0,166304.0,133400.0,-47391.4,-106184.0,0.21050871636770105,-0.9525131925287245,0.2379413152160959
01-32904-001,"BRKT-ENG,FR,ISB,MT55,RH,GALV",W,55902,495234.0,166303.0,133400.0,-47392.1,-106184.0,0.21050014226076566,-0.9525124280378066,0.23793418199158753
01-32905-000,"BRKT-ENG,FR,ISB10,MT45,LH",W,55902,364744.0,123656.0,107526.0,46917.7,-93033.8,-0.05051829938459505,-0.9993928096856898,0.2113641700974573
01-32905-001,"BRKT-ENG,FR,ISB10,MT45,RH",W,55902,364744.0,123656.0,107526.0,46917.7,93033.8,-0.10768926251944747,-0.7168373241434327,0.15864570608115486
01-32905-002,"BRKT-ENG,FR,ISB10,MT45,GALV,LH",W,55902,364744.0,123656.0,107526.0,46917.7,-93033.8,-0.05051829938459505,-0.9993928096856898,0.2113641700974573
01-32905-003,"BRKT-ENG,FR,ISB10,MT45,GALV,RH",W,55902,364744.0,123656.0,107526.0,46917.7,93033.8,-0.10768926251944747,-0.7168373241434327,0.15864570608115486
01-32914-000,"BRKT-MTG,FUEL FILTER,ISL",W,11004,60288.6,29502.5,26598.4,-20508.6,42780.0,-0.4837065238802573,0.12392367520342523,1.0572185975832467
01-32931-010,BRKT-OIL CHECK,R,10516,19963.3,14831.8,45583.0,-12957.2,-20841.3,-0.223049136371112,0.25442018793377646,1.0857000958485639
01-33024-000,"ENG BRKT-MTG,RR,8.0 LPG,2K,LH",W,10901,476658.0,78648.3,1441120.0,-238142.0,6494.18,0.026786183386234768,0.7443664631412167,1.5467095912656417
01-33024-001,"ENG BRKT-MTG,RR,8.0 LPG,2K,RH",W,10901,476655.0,78648.4,1441150.0,-238142.0,6494.24,0.02678411586458467,0.7443786777740206,1.54672180476929
01-33134-010,"BRKT-COOLANT FLTR,ISC,114SD",R,12002,48022.1,25134.0,0.662798,9495.95,48894.1,-0.15039030003132076,0.4630460783193404,1.2776158518125984
01-33163-010,"BRKT-OIL CHECK,M2 112,ISL,2013",R,10516,34151.8,18786.7,-917416.0,-363509.0,519890.0,-0.3845831794928133,0.9270319010848707,1.7774329639160071
01-33216-010,"BRKT-ASSY,AIR COMP INLET,108SD",R,10707,19483.0,13487.7,1.27933,-105949.0,11744.9,-0.21893105476869906,0.457205738817316,1.2831311216788102
01-33297-010,"BRKT,AIR COMP INLET,108SD,ISL",R,10707,16804.2,11650.7,-88051.5,-0.706861,8826.83,-0.22050173283354385,0.34582330271789574,1.1743168359910967
01-33333-010,"BRKT-OIL CHECK,M2 106,ISL13",R,10516,13359.1,9436.69,-904684.0,-339503.0,498245.0,-0.42776795258199535,0.8843161131178753,1.7466170573021624
01-33344-010,"BRKT-OIL CHECK,M2-106,ISL-E5",R,10516,12333.7,8708.77,47011.8,-16035.8,-7884.14,-0.2559890193060048,0.27740875736171894,1.115951887443457
01-33391-010,"BRKT,AIR COMP INLET,M2106,ISL",R,10707,17367.3,11563.5,446955.0,-344345.0,386757.0,-0.3575478560229702,1.3676490189011867,2.2036173040884623
01-33613-000,"BRKT-ENG,RR,ISC/L,LH,SAE#1",R,10905,381606.0,80234.0,1436580.0,-289859.0,101965.0,0.21654858518542414,1.0006647714802732,1.8130547722049322
01-33613-001,"BRKT-ENG,RR,ISC/L,RH,SAE#1",R,10905,381607.0,80233.9,-1436580.0,-289859.0,101965.0,0.2165431587117258,-0.14991830954110089,0.6796960546197471
01-33627-010,"BRKT,OIL SAMPLE VALVE,ISX",R,10408,6674.53,5397.6,-35462.8,7167.96,1524.0,-0.239933289767012,0.3910833234917689,1.2226838106586015
01-33732-000,"BRKT-MTG,FUEL FLTR,ISB",W,11004,76112.5,29199.8,2743520.0,99297.5,463582.0,-0.5940312955456041,1.7690579932125885,2.64508396133284
01-33886-010,"BRKT-OIL CHK,M2-112 HWY,ISL-G",R,10516,25028.2,18161.5,44425.6,-10847.2,19816.8,-0.21902893384801647,0.3138774564524074,1.142785426993256
01-33934-000,"BRKT-ENG SUPT,RR,MDEG4,LH,3D",R,10905,404057.0,67590.3,1162270.0,-278830.0,74099.1,0.1971762148398484,0.8408862168066636,1.6521268572286263
01-33935-000,"BRKT-ENG SUPT,RR,MDEG4,RH,3D",R,10905,399023.0,64321.4,1163130.0,280492.0,66407.6,0.21760766189535227,0.4503611925304199,1.2672818730396311
01-34045-000,"BRKT-SUPT,ENG,RR,HDEP,LH",R,10905,811567.0,93516.5,1878430.0,-300005.0,68930.7,0.6217764889116545,1.116989641228457,2.009690620138824
01-34045-001,"BRKT-SUPT,ENG,RR,HDEP,RH",R,10905,811585.0,93517.9,1878430.0,300005.0,68930.1,0.658486812255807,0.7098018807559707,1.639114102753174
01-34046-000,"BRKT-SUPT,ENG,RR,ISX12L,LH",R,10905,945168.0,133068.0,1688410.0,-298282.0,93350.5,0.8681958857518328,1.0693554021115965,2.0524732628888067
01-34046-001,"BRKT-SUPT,ENG,RR,ISX12L,RH",R,10905,945161.0,133067.0,1688410.0,298282.0,93350.9,0.9046661591112938,0.6645088296240335,1.7099153530981839
01-34047-000,"BRKT-SUPT,ENG,RR,ISX15L,LH",R,10905,882359.0,128557.0,1854580.0,-294565.0,94095.0,0.8008944751916105,1.1371904956737806,2.0886219033636824
01-34047-001,"BRKT-SUPT,ENG,RR,ISX15L,RH",R,10905,882329.0,128555.0,1854580.0,294565.0,94095.5,0.8368878941531648,0.7373899707984725,1.7402330009156084
01-34112-000,"BRKT-ENG SUPT,RR,LH,DD8",R,10905,528746.0,75704.7,1440010.0,-281510.0,67840.4,0.3294347403820836,0.9391475033019961,1.7677377606105675
01-34113-000,"BRKT-ENG SUPT,RR,RH,DD8",R,10905,518760.0,70566.7,1441690.0,283414.0,60719.0,0.33913655900786593,0.5463146308813849,1.3845461694904653
01-34286-000,"BRKT,OIL FILL & CHK,108SD",R,10516,22531.2,16061.8,336228.0,-580204.0,959115.0,-0.552221984319538,2.2437188728514723,3.1004460411667933
01-34342-000,"BRKT-MTG,FWS,DET,INRAIL",W,12205,253786.0,87203.9,3097500.0,-360892.0,7.16598,-0.16798083030837874,1.3119160810331714,2.1231337710423324
01-34420-000,"BRKT-MTG,FUEL FILTER,2K TRANS",W,11004,173953.0,62072.1,7184.98,-28157.2,-34601.8,-0.24844537935157454,-0.0024468583869495255,0.8456488572482282
01-34478-000,"BRKT-SUPT,ENG,RR,ISX12,LH,NGC",R,10905,976355.0,133298.0,1690380.0,-302265.0,101990.0,0.8912900166723803,1.0847520322800581,2.076043071787835
01-34478-001,"BRKT-SUPT,ENG,RR,ISX12,RH,NGC",R,10905,976332.0,133301.0,1690380.0,302266.0,101989.0,0.9282497778569158,0.6744970547095257,1.7306692226239253
01-34479-000,"BRKT,WATER FLTR,B2",W,12002,139313.0,49078.5,715000.0,494732.0,-58844.6,-0.26664240817704693,-0.029766923845692586,0.8261229603314593
01-34519-000,"BRKT-MTG,X/M,ENG,FRT,LH",W,55902,433492.0,146569.0,-1793380.0,-379009.0,-3817.72,0.036088472039271735,-1.340084348536336,0.5378371717076458
01-34519-001,"BRKT-MTG,X/M,ENG,FRT,RH",W,55902,433492.0,146569.0,-1793380.0,379009.0,-3817.72,0.0824410759850372,-1.854499731015443,1.0536727062395899
01-34561-010,"BRKT-OIL CHECK,M2 106,ISL",R,10516,39729.4,25917.1,12247.0,-102528.0,16523.0,-0.18312074532346045,0.35718844297979485,1.1782275126657684
01-34563-000,"BRKT-MTG,ACLTR PEDAL,TOP",W,10612,65802.8,30460.2,900804.0,-423619.0,628352.0,-0.6711412033539553,1.6759313077072533,2.5744451305130163
01-34622-010,"BRKT,REMOTE OIL & FILL",R,10516,57879.9,39392.1,-1403960.0,-481719.0,798392.0,-0.3821357324057115,1.2332196807801854,2.0760641298257085
01-34658-000,"BRKT-MTG,FWS,DET,INRAIL",W,12205,249384.0,85751.6,3097500.0,-375514.0,-32072.4,-0.16793211103658262,1.273378431501957,2.0847556508934253
01-34674-010,"BRKT-ANGLE L, STANDOFF",R,10408,35984.0,23041.3,-15675.9,-48950.2,32229.5,-0.16399157736686043,0.4815612845620813,1.2978769708018174
01-34676-000,"BRKT-SUPT,HOSE,OIL FILL,L9",W,10516,13413.9,10013.8,16981.5,56241.7,6728.74,-0.5914495107825213,-0.04291733468264144,0.9787232490483863
01-34677-000,"BRKT-SUPT,RAD PLUM,OIL FILL,L9",W,27005,13322.9,11013.4,19331.7,49769.2,-1953.03,-0.6084398268338426,-0.149323101151434,0.9104256611606334
01-34685-000,"BRKT-MTG,ACLTR PEDAL,BTM",W,10612,102692.0,47259.4,937887.0,-418635.0,535318.0,-0.5504520272337288,1.54372067831137,2.415831974616537
01-34754-000,"BRKT,MTG CPLG,RAIL,OIL DRAIN",R,10408,58012.6,30552.7,1.08366e-12,59201.1,-130416.0,-0.06189620393790291,0.16616980754616847,0.9724877235514994
01-34771-000,"BRKT-MTG,CMBR,ENG,L9,SRD,LH",W,55902,472755.0,159469.0,126908.0,35548.7,96399.2,0.10995812371614333,-0.7024986174518469,0.13048994364980618
01-34773-000,"BRKT-MTG,CMBR,ENG,L9,RH",W,55902,433950.0,146698.0,116346.0,23040.0,96920.8,0.03057051680853213,-0.6952078968416086,0.1072349455596962
01-34775-000,"BRKT-MTG,CMBR,ENG,L9,RH",W,55902,426098.0,145167.0,33978.5,117223.0,93153.1,0.025501306356186394,-0.797438061969698,0.004924574564549552
01-34776-000,"BRKT-MTG,CMBR,ENG,L9,RH",W,55902,426098.0,145167.0,33978.5,124470.0,93161.8,0.02594178537096401,-0.802342897632526,0.0
01-34822-000,"BRKT-SUPT,HOSE,OIL FILL,B6.7",W,10516,8801.79,7331.14,1328.39,21165.3,43684.0,-0.6185777338967872,0.03107119365044573,1.053557999478982
01-34857-000,"BRKT-SUPT,HOSE,OIL FILL",W,10516,7352.59,6220.22,-4455.77,23800.7,9357.91,-0.6131418466801762,-0.025039350163955608,1.0062945362382234
01-34860-000,"BRKT-SUPT,FUEL LINE,B6.7,2K",W,11004,25464.0,19744.7,27557.0,26012.5,41444.6,-0.5445736369033358,0.09261942668878503,1.061341325402637
01-34886-000,"BRKT-BOLT RETAINER,43N,LOWER",R,10901,37684.9,28570.6,800366.0,-416876.0,-143663.0,-0.13581602797492526,0.6821962798209158,1.4933258718620612
01-34889-000,"BRKT-SUPT,ENG,RR,X12,VOC,LH",R,10905,2572140.0,218043.0,670953.0,-293761.0,-21290.4,2.5292527039963173,0.4171145756952603,2.7845362422787567
01-34889-001,"BRKT-SUPT,ENG,RR,X12,VOC,RH",R,10905,1195100.0,113089.0,671545.0,292912.0,-20069.0,1.0668806938775917,0.08024059586460604,1.3647371300864395
01-34891-000,"BRKT-SUPT,ENG,RR,X12,VOC,LH",R,10905,2796060.0,278960.0,650374.0,-286149.0,6599.68,2.9267082456491407,0.4338827985839107,3.1532047236201772
01-34892-000,"BRKT-SUPT,ENG,RR,X12,VOC,RH",R,10905,3726430.0,394559.0,650266.0,-100398.0,8799.61,4.114486934128505,0.2685418721349522,4.226463725568784
01-34938-000,"BRKT-SUPPORT,CLIPPING,MDEG",R,14102,18130.6,13523.6,1128260.0,226216.0,462656.0,-0.3381211552546181,1.3683965506379636,2.201056922711136
01-34980-000,"BRKT-SUPT,ENG,RR,X12,LH,NGC",R,10905,1076140.0,106627.0,7602.98,62221.9,12769.6,0.9229068465543627,0.025739878496045424,1.2207650900580913
01-34980-001,"BRKT-SUPT,ENG,RR,X12,RH,NGC",R,10905,1076140.0,106627.0,7603.03,-62222.0,12769.7,0.9152971036447196,0.11019168135997025,1.2742339816528303
01-35008-010,"BRKT-REMOTE OIL,CUMMINS,W4",R,10516,54369.1,31860.9,-839994.0,-620154.0,650921.0,-0.37593995965920934,1.3296416401328353,2.169531517692029
01-35019-000,"BRKT-SUPT,HARNESS",W,5ZA01,23098.4,15966.8,26559.7,54806.0,23073.1,-0.5370144580727595,0.11404348647363993,1.0754923230815934
01-35029-000,"BRKT-SUPT,HARNESS,FAN CLUTCH",W,5ZA01,30788.7,16788.3,36513.0,-14954.3,17804.6,-0.5304268752569433,0.15702624399733367,1.1090244525890784
01-35080-000,"BRKT-SUPT,FUEL LINE",W,5ZA01,100631.0,54605.9,-77448.4,-6925.89,-94612.5,-0.2993842046670859,-0.06966682446194683,0.8016553049727153
01-35081-000,"BRKT-MOTOR,MOUNT,FRONT,LH",W,10901,2807190.0,628932.0,5214970.0,-448752.0,-200158.0,3.989101435337551,1.9628871144053661,4.832507778638164
01-35082-000,"BRKT-MOTOR,MOUNT,FRONT,RH",W,10901,1401490.0,314016.0,5214970.0,448772.0,-200159.0,1.7473721933816109,1.4263105146878212,2.8160643959026985
01-35083-000,"BRKT-MOTOR,MOUNT,REAR,LH",W,10901,1319300.0,296147.0,5905710.0,-448745.0,-183580.0,1.5551248388847596,2.341391880020943,3.4959217902266753
01-35084-000,"BRKT-MOTOR,MOUNT,REAR,RH",W,10901,1319300.0,296147.0,5905710.0,448745.0,-183580.0,1.6100061194286055,1.7323263147953494,2.9889476125993286
01-35117-000,"BRKT-INVERTER,SIDE,FRM,EB2",W,7B102,432872.0,145907.0,5041180.0,-442897.0,-185315.0,0.2520513190083577,1.8837368431070314,2.695579695503957
01-35119-000,"BRKT-INVERTER,MTG,RAIL,BTM,EB2",W,7B102,483107.0,169063.0,5052080.0,164.469,-380864.0,0.46526977651820356,1.2871872608894008,2.135215531785524
01-35120-000,"BRKT-INVERTER,MTG,RAIL,TOP,EB2",W,7B102,345805.0,121927.0,5055550.0,58611.3,-383641.0,0.18487726448167377,1.2527333763669317,2.061212987169362
01-35131-000,"BRKT-SUP,18.7 AIR COMPR,B6.7",W,10707,11702.7,8972.28,39673.7,9461.03,9694.58,-0.5752789203507669,0.11089815089722842,1.0933780451921749
01-35159-000,"BRKT-MTG,TOP,INVERTER,MT50E",W,7B102,283083.0,129420.0,201676.0,55202.6,-68404.2,0.06491424382103995,-0.20804465344211104,0.5955747271043769
01-35160-000,"BRKT-MTG,RAIL,INVERTER,MT50E",W,7B102,118092.0,55450.7,25000.4,49667.7,27846.7,-0.3712677200011801,-0.11820823788677269,0.7910850926565491
01-35162-000,"BRKT-MTG,BTM,INVERTER,MT50E",W,7B102,387639.0,178849.0,198324.0,153390.0,2381.25,0.31605998307982575,-0.17543750739750624,0.690781395918825
01-35176-010,"BRKT-AIR COMP INT & DISC,DD13",R,10707,6633.6,5174.59,168245.0,130763.0,677230.0,-0.4500012866249351,1.3755012005518676,2.2292435317339128
01-35194-000,"BRKT-CAST,FWD INV MTG,6X4",V,7B102,267388.0,57585.3,1375000.0,367521.0,-179787.0,-0.2584985001745948,-0.1958939416007352,0.6698407365286825
01-35219-000,"BRKT,OIL CHK & FILL,L9-2021",R,10516,41314.7,30248.7,350736.0,-571074.0,916416.0,-0.4709921038091928,2.1769409853742276,3.020442971777404
01-35227-010,BRKT-AIR COMP INT & DISC,R,10707,10540.7,8249.31,211305.0,142984.0,651464.0,-0.4268286446287316,1.344994327619044,2.194551940882972
01-35262-000,"BRKT-BOLT RETAINER,43N,UPPER",R,10901,22396.0,9427.79,800000.0,-409827.0,0.00140611,-0.2625693291454351,0.8971324110149727,1.723790877079353
01-35280-000,"BRKT-OIL FILL & CHK,114SD",R,10516,56341.5,25738.3,282226.0,-501662.0,815645.0,-0.4403326796518164,1.9490571748746601,2.7906297202826518
01-35286-000,"BRKT-SUPT,P-S & BAT CBL",W,5ZA01,41576.8,23429.6,158198.0,5113.57,18959.6,-0.49632301677289964,0.19308856753987763,1.12411935550174
01-35287-000,"BRKT-SUPT,MULTI",W,5ZA01,58705.4,32687.5,-54546.7,94819.5,1477.91,-0.4374573897927441,0.01926904265208484,0.94328414380856
01-35294-000,"BRKT-MTG,ACLTR PEDAL,TOP",W,10612,55958.0,26589.0,50691.0,50857.0,12212.8,-0.4750521221888415,0.07845954700416197,1.0133152727014474
01-35344-000,"BRKT-RAD MTG,LOWER,EM2",R,10906,6862970.0,907839.0,-811581.0,1.50914,-322043.0,8.71570861132914,-0.7426642100799894,8.689971751120439
01-35393-000,"BRKT-INVERTER,CLIP,MTG,EB2",W,7B101,67509.5,45004.9,4818720.0,83530.0,-73335.0,-0.3511097738561614,1.9130594097450324,2.7414553742906294
01-35432-000,"BRKT-INV,SUPT,SPLAY,RH",V,7B102,251478.0,116169.0,1772120.0,350104.0,-88086.4,-0.0841467165836925,0.11140700458103513,0.9203577359146349
01-35432-001,"BRKT-INV,SUPT,SPLAY,LH",V,7B102,125739.0,58084.5,1772120.0,-350104.0,-88086.4,-0.4429077378831853,0.5948209280833322,1.4737322115447624
01-35443-000,"BRKT-TOP,REFRIG COMPR,MT50E",W,13001,767843.0,335213.0,-136783.0,5244.13,177392.0,1.1671240404720111,0.16095539980640586,1.4933989919663988
01-35507-000,"BRKT-HARNESS,3 PLUG",W,5ZM01,68705.0,54794.9,93034.7,-22219.2,-39517.3,-0.33771142334326915,0.11356787765425816,0.985462431802753
01-35571-000,"BRKT-INVERTER,INV 1 PLATE",V,7B102,1077690.0,374145.0,2791620.0,-152462.0,-143124.0,1.521124701048835,0.7302851948004152,2.1411494158628015
01-35572-000,"BRKT-INVERTER,INV 2 PLATE",V,7B102,978430.0,335527.0,2760980.0,166357.0,-152941.0,1.3209528903639045,0.4928218886625199,1.8315309404194429
01-35585-000,"BRKT-MTG,ACCEL PEDAL,LWR",W,10612,139732.0,63226.7,-52221.0,2545.68,-46059.7,-0.25721819231108917,-0.02382065630890774,0.8284180425343541
01-35586-000,"BRKT-MTG,ACCEL PEDAL,UPR",W,10612,87407.2,40482.8,87458.6,51190.7,15117.8,-0.39924415579777267,0.09534688241748451,0.9932925177276736
01-35678-000,"BRKT-FRNT BOX,REAR MTG,EP4",R,10901,184655.0,39599.3,1038880.0,444938.0,-151785.0,0.07860720516414268,0.1742179196172475,0.9779798956162326
01-35683-000,"BRKT-RAD MTG,LOWER,EP4",R,10906,10979900.0,1413360.0,-799255.0,-1.0736,-340923.0,13.90801190880686,-0.9544729916088706,13.882903676014061
01-35692-000,"BRKT-BOLT RTNR,43N,UPPER-WSHR",R,10901,2338.3,3619.21,25000.0,2290.56,-7.80162e-12,-0.27499820834248684,0.3082117368992425,1.1506070033231337
01-35693-010,"BRKT-BOLT RTNR,43N,UPPER",R,10901,9864.37,8240.08,799994.0,-413589.0,-144635.0,-0.23284941263400266,0.6805975973701053,1.5053522497686365
01-35698-000,"BRKT-DYNAMIC LOOP, RH",W,7B102,80430.2,40218.1,21301.1,-55103.3,2435.0,-0.456500827836848,-0.08483902847681528,0.864617069743709
01-35699-000,"BRKT-DYNAMIC LOOP,LH,FRONT",W,7B102,190994.0,137270.0,19533.6,-42428.9,3284.05,-0.008324944262086282,-0.10277606590118986,0.7004055688087897
01-35748-000,"BRKT-HV LINE MOUNTING,EB2",W,4NG01,215516.0,130603.0,416294.0,2725.33,-82784.9,0.02746350641930466,-0.05653970373749313,0.7458047463371233
01-35749-000,"BRKT-HV LINE MTG,CENTER,EB2",W,4NG01,214645.0,130595.0,415866.0,2706.04,-82791.5,0.026732610568092827,-0.05667401003682722,0.7456693069536249
01-35750-000,"BRKT-HV LINE MTG,LOWER,EB2",W,4NG01,211171.0,128208.0,418655.0,2701.3,-81380.9,0.014680218215191748,-0.05313883602988874,0.7492886952414884
01-35755-001,"BRKT-ENG,B6.7,MT55,LH,GALV",W,55902,440381.0,148576.0,118407.0,47153.9,-78884.8,0.09818520303093248,-0.9780762415034726,0.19000347245052399
01-35790-000,"BRKT-FR MTG,INV/OBC,MT50E",W,7B102,363138.0,164530.0,15498.6,-93437.3,14805.9,0.22449931909365553,-0.06050038114060984,0.7679553460150509
01-35791-000,"BRKT-RR MTG,LH,INV/OBC,MT50E",W,7B102,169781.0,76886.8,-2840.03,-106192.0,19940.8,-0.257509675722728,-0.038832387806631,0.8144280382027297
01-35792-000,"BRKT-RR MTG,RH,INV/OBC,MT50E",W,7B102,185272.0,84182.7,10960.4,-111107.0,21751.6,-0.21892560585033133,-0.028242710219871753,0.8119058685807298
01-35814-010,"BRKT-ETCM,MTG,EM2",V,4NE02,205846.0,95966.3,1285120.0,391149.0,-34618.3,-0.14313052550794048,0.25831169192520487,1.0740454388226839
01-35816-000,"BRKT-INV,SUPT,SPLAY,RH",V,7B102,149716.0,68896.3,1772190.0,351807.0,-89168.2,-0.3403830363613333,0.11531279647153583,0.9880717827864567
